sku_id,tienda_id,fecha,region,ciudad,distrito,formato_tienda,canal_venta,cluster_tienda,segmento_cliente_principal,categoria,subcategoria,marca,proveedor,sku_estado,precio_lista,precio_venta,costo_unitario,margen_pct,descuento_pct,stock_actual,stock_seguridad,inventario_transito,dias_inventario,ventas_unidades_7d,ventas_unidades_30d,ventas_valor_30d,unidades_devueltas_30d,rotacion_30d,forecast_7d,forecast_30d,error_forecast_pct,quiebres_7d,quiebres_30d,visitas_tienda_30d,tickets_30d,tasa_conversion_pct,share_categoria_pct,competencia_precio_prom,precio_vs_competencia_pct,elasticidad_precio,promo_activa,tipo_promo,dias_promo_mes,inversion_trade,exhibicion_secundaria,espacio_gondola_cm,puntaje_planograma,cumplimiento_sla_pct,fill_rate_pct,lead_time_dias,frecuencia_reposicion_dias,temperatura_promedio,lluvia_mm_mes,feriado_mes,evento_local,campania_marketing,canal_abastecimiento,nivel_socioeconomico_zona,distancia_cd_km,capacidad_bodega_m3,merma_pct,vencimiento_dias,vida_util_dias,reclamos_30d,rating_cliente,score_tendencia_categoria,prioridad_comercial,riesgo_quiebre_score,target_reponer_sku
SKU-0469,TDA-046,2025-03-09,Lima,Callao,Surco,Supermercado,Online,Descuento,Mascotas,Snacks,Frutos secos,Marca_A,Proveedor_Andes,Activo,3.53,3.53,1.94,0.45,0.0,54,20,13,27.5,19,59,208.27,1,1.09,19,76,0.29,0,0,3649,1005,0.275,0.212,3.49,0.011,-1.85,0,Sin promo,0,0.0,0,104.3,0.47,0.962,0.973,7,9,27.0,214.7,1,Ninguno,TV,CD Regional,C,550.9,36.7,0.002,360,365,0,4.4,0.096,Media,17.9,0
SKU-0873,TDA-171,2025-03-18,Lima,Lima,Miraflores,Supermercado,Moderno,Conveniencia,Familias,Mascotas,Arena,Marca_B,Proveedor_Andes,Nuevo,74.13,68.2,40.92,0.4,0.08,2,12,15,1.8,8,34,2318.8,1,17.0,10,34,0.0,1,4,3032,553,0.182,0.311,80.94,-0.157,-0.79,1,2x1,5,2704.47,0,62.5,0.7,0.728,0.914,7,9,15.3,111.9,0,Ninguno,Ninguna,CD Central,B,190.7,25.8,0.045,78,180,0,4.0,0.233,Media,73.8,1
SKU-0009,TDA-223,2025-11-11,Lima,Lima,Surco,Bodega,Moderno,Medio valor,Premium,Limpieza,Desinfectante,Marca_C,Proveedor_Norte,Activo,27.97,21.26,12.33,0.42,0.24,40,17,2,20.3,17,59,1254.34,2,1.48,22,77,0.31,0,1,1476,494,0.335,0.165,29.66,-0.283,-1.18,1,Descuento,20,2031.66,1,108.8,0.73,0.92,0.886,11,14,23.0,91.5,0,Ninguno,CRM,Proveedor directo,C,500.6,9.6,0.043,268,365,1,4.6,0.403,Baja,30.3,0
SKU-0320,TDA-004,2025-03-09,Centro,Huancayo,Comas,Ecommerce,Online,Alto valor,Jovenes,Lacteos,Leche,Marca_E,Proveedor_Pacifico,Activo,19.51,19.51,12.49,0.36,0.0,24,17,18,8.0,22,90,1755.9,3,3.75,23,108,0.2,0,2,163,36,0.221,0.24,19.34,0.009,-1.48,0,Sin promo,0,0.0,0,63.7,0.89,0.81,,12,13,33.2,84.4,0,Ninguno,Influencers,CD Central,E,534.2,117.2,0.041,34,60,1,4.9,-0.157,Baja,15.6,0
SKU-0830,TDA-057,2025-01-04,Norte,Piura,Los Olivos,Hipermercado,Tradicional,Bajo valor,Ahorro,Lacteos,Queso,Competidor_X,Proveedor_Norte,Activo,4.25,4.25,2.8,0.34,0.0,70,27,8,27.6,20,76,323.0,0,1.09,26,87,0.14,0,4,3128,1352,0.432,0.332,5.01,-0.152,-0.56,0,Sin promo,0,0.0,0,22.1,0.93,0.846,0.711,9,6,27.1,203.2,0,Ninguno,Digital,Cross docking,C,646.5,96.8,0.015,90,90,1,4.1,0.095,Alta,22.2,0
SKU-0472,TDA-205,2025-06-17,Sur,Cusco,Comas,Bodega,Tradicional,Medio valor,Oficinas,Lacteos,Queso,Marca_B,Proveedor_Andes,Activo,17.77,17.77,10.31,0.42,0.0,3,15,1,1.8,13,50,888.5,1,16.67,13,62,0.24,2,5,2638,582,0.221,0.045,16.23,0.095,-0.56,0,Sin promo,0,0.0,no,96.7,0.58,0.848,0.876,6,7,22.9,176.5,0,Ninguno,CRM,Cross docking,B,698.2,8.2,0.026,17,120,1,5,-0.31,Media,62.9,1
SKU-0415,TDA-081,2025-01-07,Sur,Cusco,San Isidro,Ecommerce,Online,Medio valor,Oficinas,Snacks,Galletas,Marca_Propia,Proveedor_Andes,Activo,4.75,3.47,2.91,0.16,0.27,7,29,0,2.8,20,75,260.25,0,10.71,25,85,0.13,2,5,2221,715,0.322,0.208,4.36,-0.204,-2.06,1,Cupon,6,4097.08,1,112.8,0.75,0.879,0.705,11,8,23.2,75.8,1,Ninguno,Influencers,CD Regional,E,285.8,10.2,0.001,12,60,1,4.0,0.44,Media,84.6,1
SKU-0337,TDA-112,2025-08-05,Norte,Chiclayo,Miraflores,Minimarket,Moderno,Conveniencia,Ahorro,Limpieza,Desinfectante,Competidor_X,Proveedor_Local,Activo,12.0,12.0,7.2,0.4,0.0,0,7,14,0.0,7,26,312.0,0,26.0,8,30,0.15,3,4,2526,1175,0.465,0.268,11.15,0.076,-0.68,0,Sin promo,0,0.0,1,64.9,0.53,0.852,0.94,12,13,13.4,61.5,0,Ninguno,Ninguna,Cross docking,A,488.2,119.6,0.056,6,45,1,3.7,0.571,Baja,75.8,1
SKU-0411,TDA-025,2025-05-02,Norte,Chiclayo,Industrial,Bodega,Moderno,Descuento,Familias,Lacteos,Leche,Marca_C,Proveedor_Pacifico,Activo,15.43,15.43,10.03,0.35,0.0,30,12,19,23.1,8,39,601.77,1,1.3,14,49,0.26,1,3,1236,455,0.368,0.3,17.88,-0.137,-0.78,0,Sin promo,0,0.0,0,40.7,0.51,0.758,0.797,2,14,25.7,42.2,0,Ninguno,Ninguna,Proveedor directo,E,661.3,98.2,0.08,15,30,0,3.6,0.29,Alta,37.3,0
SKU-0529,TDA-211,2025-09-18,Lima,Lima,La Molina,Supermercado,Moderno,Descuento,Jovenes,Lacteos,Leche,Marca_C,Proveedor_Pacifico,Activo,13.21,13.21,8.59,0.35,0.0,7,10,12,3.8,11,56,739.76,2,8.0,11,54,0.04,1,5,2943,1071,0.364,0.298,11.78,0.121,-2.0,0,Sin promo,0,0.0,0,101.2,0.59,0.948,0.874,10,4,15.3,81.4,0,Campana escolar,TV,Proveedor directo,C,831.1,54.3,0.047,62,180,0,4.5,-0.286,Media,62.2,1
SKU-0037,TDA-235,2025-06-13,Sur,Tacna,Ate,Bodega,Mayorista,Alto valor,Jovenes,Snacks,Frutos secos,Marca_Propia,Proveedor_Andes,Activo,8.11,8.11,6.49,0.2,0.0,4,17,11,2.4,15,50,405.5,0,12.5,15,55,0.1,3,7,1332,546,0.41,0.098,7.16,0.133,-1.26,0,Sin promo,0,0.0,0,101.4,0.82,0.722,0.933,11,7,24.4,7.0,1,Ninguno,Influencers,CD Regional,D,708.5,37.0,0.008,134,180,2,4.5,0.511,Baja,88.3,1
SKU-0271,TDA-227,2025-02-05,Sur,Cusco,Miraflores,Minimarket,Mayorista,Alto valor,Jovenes,Lacteos,Yogurt,Marca_E,Proveedor_Pacifico,Activo,19.56,19.56,15.84,0.19,0.0,10,8,4,10.0,6,27,528.12,1,2.7,7,31,0.15,1,2,212,97,0.458,0.101,20.07,-0.025,-1.16,0,Sin promo,0,0.0,0,34.3,0.66,0.951,0.866,2,10,21.8,131.1,0,Ninguno,Influencers,Cross docking,C,789.9,86.1,0.009,82,365,2,4.6,0.15,Baja,18.8,0
SKU-0194,TDA-144,2025-07-19,Sur,Cusco,Miraflores,Ecommerce,Online,Alto valor,Jovenes,Abarrotes,Conservas,Marca_E,Proveedor_Local,Activo,14.68,S/ 14.68,12.62,0.14,0.0,38,13,9,17.0,21,67,983.56,1,1.76,17,81,0.21,1,1,2449,472,0.193,0.316,16.86,-0.129,-1.44,0,Sin promo,0,0.0,0,178.8,0.67,0.94,0.905,10,4,13.0,69.2,0,Ninguno,Trade marketing,CD Central,E,833.6,85.0,0.034,264,365,1,4.7,0.478,Media,32.6,0
SKU-0638,TDA-107,2025-10-19,Lima,Lima,Surco,Minimarket,Tradicional,Conveniencia,Jovenes,Bebidas,Energizantes,Marca_B,Proveedor_Pacifico,Activo,7.42,S/ 6.46,4.59,0.29,0.13,29,18,14,14.7,17,59,381.14,1,2.03,16,55,0.07,0,2,2226,1003,0.451,0.303,7.9,-0.182,-1.74,1,Cabecera,13,2334.04,1,168.2,0.57,0.886,0.863,10,12,30.0,125.5,1,Partido,Influencers,Proveedor directo,B,513.2,57.6,0.075,433,730,0,3.5,0.445,Media,32.3,0
SKU-0546,TDA-163,2025-04-03,Lima,Callao,La Molina,Bodega,Tradicional,Alto valor,Mascotas,Limpieza,Desinfectante,Marca_B,Proveedor_Global,Activo,19.01,19.01,13.88,0.27,0.0,0,3,8,0.0,2,6,114.06,0,6.0,1,5,0.17,4,8,754,296,0.393,0.363,16.75,0.135,-1.6,0,Sin promo,0,0.0,0,64.3,0.93,0.811,0.908,6,2,23.0,115.4,0,Ninguno,CRM,Proveedor directo,D,659.9,29.3,0.027,430,730,1,4.9,-0.161,Media,77.6,1
SKU-0827,TDA-230,2025-08-07,Centro,Ica,San Isidro,Supermercado,Mayorista,Conveniencia,Oficinas,Limpieza,Detergente,Competidor_X,Proveedor_Local,Activo,41.59,35.77,22.54,0.37,0.14,0,11,11,0.0,10,40,1430.8,1,40.0,9,34,0.15,3,3,3529,1447,0.41,0.331,38.39,-0.068,-1.88,1,2x1,11,4032.96,0,137.2,0.67,0.861,0.867,8,3,31.4,218.2,1,Ninguno,Influencers,Proveedor directo,B,456.8,46.5,0.024,38,60,2,4.2,0.561,Media,77.1,1
SKU-0743,TDA-198,2025-03-19,Lima,Callao,SJL,Cash&Carry,Moderno,Alto valor,Oficinas,Snacks,Papas,Marca_A,Proveedor_Norte,Activo,11.11,11.11,9.55,0.14,0.0,39,30,12,10.9,21,107,1188.77,2,2.74,26,94,0.12,0,3,2672,749,0.28,0.297,10.3,0.079,-2.01,0,Sin promo,0,0.0,1,168.2,0.47,0.722,0.793,12,6,16.6,139.9,0,Ninguno,Influencers,CD Central,C,756.1,27.9,0.065,33,90,1,4.3,-0.219,Media,28.4,0
SKU-0601,TDA-245,2025-08-10,Norte,Trujillo,Surco,Hipermercado,Mayorista,Medio valor,Ahorro,Lacteos,Leche,Marca_B,Proveedor_Andes,Temporal,14.06,14.06,8.86,0.37,0.0,16,24,14,8.0,19,60,843.6,1,3.75,22,79,0.32,1,4,2334,959,0.411,0.335,15.69,-0.104,-1.52,0,Sin promo,0,0.0,0,128.1,0.89,0.961,0.839,3,12,14.2,60.8,0,Ninguno,Ninguna,CD Central,C,514.5,112.1,0.076,647,730,0,3.9,0.027,Media,63.6,1
SKU-0095,TDA-238,2025-01-24,Lima,Callao,Centro,Supermercado,Tradicional,Alto valor,Mascotas,Bebidas,Energizantes,Marca_B,Proveedor_Pacifico,Activo,4.92,4.53,2.54,0.44,0.08,74,71,21,13.9,33,160,724.8,2,2.16,58,212,0.33,1,5,2216,547,0.247,0.149,4.41,0.027,-2.32,1,Cupon,12,2472.43,1,88.2,0.87,0.826,0.784,7,13,20.6,179.2,0,Campana escolar,Ninguna,Cross docking,D,778.8,45.9,0.043,87,90,0,4.1,-0.049,Media,53.0,1
SKU-0284,TDA-144,2025-01-22,Norte,Piura,Miraflores,Hipermercado,Tradicional,Medio valor,Familias,Lacteos,Yogurt,Marca_A,Proveedor_Norte,Activo,6.65,6.65,4.39,0.34,0.0,34,33,6,10.2,20,100,665.0,4,2.94,35,123,0.23,0,0,2416,1141,0.472,0.241,5.96,0.116,-1.49,0,Sin promo,0,0.0,0,179.9,0.96,0.852,0.978,7,12,23.1,181.3,0,Fiesta local,Influencers,Proveedor directo,D,118.3,51.0,0.053,15,60,0,3.4,-0.042,Baja,11.1,0
SKU-0734,TDA-007,2025-08-13,Centro,Huancayo,La Molina,Ecommerce,Online,Alto valor,Familias,Limpieza,Desinfectante,Marca_C,Proveedor_Pacifico,Activo,40.33,40.33,23.79,0.41,0.0,0,10,0,0.0,14,58,2339.14,0,58.0,12,48,0.17,1,4,1292,435,0.337,0.259,42.14,-0.043,-2.0,0,Sin promo,0,0.0,0,164.7,0.93,0.794,0.945,1,2,12.2,7.6,0,Campana escolar,Influencers,CD Regional,B,96.2,96.3,0.066,283,365,5,4.6,0.306,Alta,77.2,1
SKU-0253,TDA-076,2025-09-03,Centro,Huancayo,SJL,Minimarket,Tradicional,Bajo valor,Oficinas,Mascotas,Alimento gato,Competidor_X,Proveedor_Local,Activo,67.89,67.89,45.49,0.33,0.0,26,8,1,19.5,9,40,2715.6,1,1.54,10,45,0.12,0,1,2812,1268,0.451,0.172,76.26,-0.11,-1.95,0,Sin promo,0,0.0,0,93.7,0.53,0.964,0.715,11,13,26.4,92.5,0,Ninguno,CRM,Proveedor directo,C,561.2,89.7,0.038,462,730,2,4.9,0.54,Alta,24.7,0
SKU-0445,TDA-206,2025-03-13,Lima,Callao,Miraflores,Bodega,Tradicional,Medio valor,Jovenes,SNACKS,Chocolates,Marca_Propia,Proveedor_Andes,Activo,7.76,7.76,6.75,0.13,0.0,11,22,8,4.8,16,69,535.44,1,6.27,19,81,0.17,2,4,1393,449,0.322,0.351,7.82,-0.008,-1.77,0,Sin promo,0,0.0,1,75.5,0.93,0.756,0.81,7,14,12.8,58.0,0,Concierto,Ninguna,Proveedor directo,D,579.6,111.8,0.039,15,60,1,4.4,0.275,Media,78.3,1
SKU-0291,TDA-212,2025-12-21,Lima,Callao,La Molina,Bodega,Tradicional,Medio valor,Mascotas,Limpieza,Lavavajilla,Marca_D,Proveedor_Local,Activo,9.38,9.38,7.6,0.19,0.0,23,26,5,7.4,24,93,872.34,1,4.04,25,120,0.29,0,3,604,282,0.467,0.128,10.54,-0.11,-2.36,0,Sin promo,0,0.0,0,143.1,0.75,0.911,0.876,8,3,27.3,24.9,0,Fiesta local,Digital,Proveedor directo,C,832.0,102.7,0.064,46,60,1,4.7,-0.21,Alta,71.6,1
SKU-0373,TDA-015,2025-09-05,Norte,Piura,La Molina,Minimarket,Tradicional,Medio valor,Mascotas,SNACKS,Frutos secos,Marca_Propia,Proveedor_Global,Activo,4.61,4.61,2.54,0.45,0.0,3,11,7,2.2,13,41,189.01,1,13.67,11,38,0.07,2,5,1229,532,0.433,0.271,4.79,-0.038,-1.96,0,Sin promo,0,0.0,0,152.3,0.6,0.804,0.772,3,14,14.3,24.3,0,Ninguno,TV,Cross docking,C,414.0,115.1,0.012,89,120,2,4.5,-0.123,Baja,64.9,1
SKU-0290,TDA-025,2025-06-27,Lima,Callao,Miraflores,Supermercado,Moderno,Conveniencia,Premium,Lacteos,Queso,Marca_E,Proveedor_Norte,Activo,9.79,9.79,8.32,0.15,0.0,41,46,6,9.5,39,130,1272.7,1,3.17,40,139,0.07,0,3,2654,1104,0.416,0.349,8.91,0.099,-1.8,0,Sin promo,0,0.0,0,25.1,0.83,0.813,0.703,11,4,23.3,125.3,0,Campana escolar,CRM,CD Central,B,778.9,12.5,0.038,5,120,1,4.0,0.627,Baja,71.5,1
SKU-0033,TDA-230,2025-04-05,Lima,Callao,Centro,Cash&Carry,Online,Alto valor,Familias,LACTEOS,Leche,Marca_A,Proveedor_Local,Activo,4.21,4.21,2.61,0.38,0.0,29,18,7,11.2,25,78,328.38,2,2.69,21,73,0.06,0,3,3974,1091,0.275,0.232,4.98,-0.155,-2.32,0,Sin promo,0,0.0,0,158.6,0.47,0.951,0.735,3,12,32.7,16.7,0,Concierto,CRM,Cross docking,E,425.0,119.5,0.076,290,730,2,4.7,-0.152,Media,30.5,0
SKU-0596,TDA-024,2025-01-26,Lima,Lima,Ate,Supermercado,Mayorista,Conveniencia,Jovenes,Limpieza,Papel,Marca_A,Proveedor_Pacifico,Activo,15.48,15.48,13.0,0.16,0.0,1,7,0,1.0,5,24,371.52,1,24.0,6,22,0.08,3,3,4108,1406,0.342,0.048,14.37,0.077,-1.77,0,Sin promo,0,0.0,0,157.5,0.72,0.847,0.855,4,14,24.3,216.2,0,Campana escolar,Digital,Cross docking,E,16.6,65.5,0.026,209,730,1,4.4,0.647,Media,69.6,1
SKU-0808,TDA-146,2025-08-24,Lima,Callao,Centro,Minimarket,Moderno,Medio valor,Jovenes,Bebidas,Gaseosas,Marca_D,Proveedor_Andes,Activo,4.56,4.56,2.55,0.44,0.0,74,34,27,19.5,31,114,519.84,2,1.54,35,146,0.28,0,3,1390,633,0.455,0.292,4.63,-0.015,-0.47,0,Sin promo,0,0.0,0,52.8,0.62,0.964,0.863,4,6,20.0,138.0,1,Fiesta local,Ninguna,Cross docking,A,595.6,19.4,0.048,41,45,1,4.5,0.123,Alta,34.5,0
SKU-0262,TDA-083,2025-09-10,Lima,Callao,Los Olivos,Ecommerce,Online,Conveniencia,Familias,Bebidas,Jugos,Marca_A,Proveedor_Norte,Activo,5.7,4.05,3.52,0.13,0.29,60,29,1,18.6,26,97,392.85,2,1.62,32,126,0.3,0,3,2108,978,0.464,0.317,6.88,-0.411,-0.9,1,Cabecera,5,2796.68,1,57.9,0.61,0.844,0.746,10,9,16.2,34.0,1,Ninguno,Ninguna,CD Regional,D,411.4,26.8,0.05,16,60,0,4.3,0.397,Baja,39.4,0
SKU-0866,TDA-155,2025-06-04,Lima,Lima,Industrial,Bodega,Mayorista,Alto valor,Premium,Mascotas,Arena,Competidor_X,Proveedor_Pacifico,Activo,72.41,53.58,32.15,0.4,0.26,10,8,9,10.0,5,27,1446.66,1,2.7,9,33,0.22,0,1,1144,219,0.191,0.053,84.83,-0.368,-2.22,1,Cupon,19,742.87,0,35.3,0.76,0.729,0.771,6,8,17.6,170.3,0,Partido,Ninguna,Proveedor directo,C,849.3,117.9,0.074,48,90,2,3.0,0.212,Baja,44.7,0
SKU-0315,TDA-133,2025-06-09,Lima,Lima,Ate,Supermercado,Moderno,Medio valor,Mascotas,Limpieza,Desinfectante,Marca_A,Proveedor_Global,Activo,42.45,,35.66,0.16,0.0,33,9,16,15.2,13,65,2759.25,1,1.97,13,53,0.18,1,4,4027,1397,0.347,0.286,39.2,0.083,-2.43,0,Sin promo,0,0.0,0,48.5,0.94,0.974,0.965,4,3,18.3,58.0,0,Ninguno,Digital,Cross docking,C,620.3,49.6,0.051,36,60,0,4.2,-0.129,Baja,16.9,0
SKU-0429,TDA-086,2025-11-23, lima ,Lima,Industrial,Hipermercado,Tradicional,Bajo valor,Premium,Cuidado Personal,Pasta dental,Marca_B,Proveedor_Pacifico,Activo,15.38,15.38,11.54,0.25,0.0,15,17,8,5.8,20,77,1184.26,1,5.13,15,75,0.03,0,1,3410,1626,0.477,0.078,13.76,0.118,-1.02,0,Sin promo,0,0.0,1,136.3,0.85,0.759,0.858,9,8,28.8,191.5,0,Ninguno,CRM,Proveedor directo,C,408.6,28.3,0.027,12,30,4,5,-0.159,Media,48.5,1
SKU-0172,TDA-185,2025-05-14,Lima,Callao,SJL,Ecommerce,Online,Conveniencia,Mascotas,Abarrotes,Arroz,Marca_C,Proveedor_Local,Activo,16.4,16.4,11.81,0.28,0.0,45,18,7,18.0,20,75,1230.0,3,1.67,17,65,0.13,0,1,4004,1522,0.38,0.155,18.32,-0.105,-2.45,0,Sin promo,0,0.0,yes,82.1,0.7,0.882,0.77,3,6,17.4,60.3,0,Ninguno,Trade marketing,CD Central,C,284.9,67.9,0.015,651,730,1,3.9,0.202,Baja,29.3,0
SKU-0788,TDA-114,2025-08-31,Lima,Callao,Los Olivos,Bodega,Tradicional,Descuento,Oficinas,Cuidado Personal,Shampoo,Marca_Propia,Proveedor_Pacifico,Activo,26.06,26.06,22.93,0.12,0.0,45,19,26,17.1,23,79,2058.74,0,1.76,21,72,0.09,0,2,2649,842,0.318,0.061,27.51,-0.053,-0.5,0,Sin promo,0,0.0,0,162.3,0.64,0.737,0.719,9,8,16.4,63.2,0,Campana escolar,TV,CD Regional,C,551.3,83.2,0.066,78,180,1,3.8,-0.099,Baja,23.1,0
SKU-0597,TDA-086,2025-04-14,Norte,Piura,La Molina,Hipermercado,Moderno,Bajo valor,Oficinas,Bebidas,Gaseosas,Marca_C,Proveedor_Norte,Activo,4.85,4.85,3.78,0.22,0.0,29,37,15,7.8,23,112,543.2,4,3.86,33,147,0.31,0,4,3986,1853,0.465,0.285,5.89,-0.177,-2.34,0,Sin promo,0,0.0,0,167.6,0.62,0.833,0.915,11,8,26.5,165.3,0,Ninguno,Trade marketing,CD Regional,C,380.4,102.0,0.076,171,180,1,4.4,0.325,Media,75.6,1
SKU-0432,TDA-153,2025-11-09,Centro,Ica,San Isidro,Minimarket,Tradicional,Alto valor,Familias,Cuidado Personal,Desodorante,Marca_B,Proveedor_Norte,Activo,24.8,22.32,17.19,0.23,0.1,34,15,13,16.5,16,62,1383.84,2,1.82,20,74,0.19,0,3,1893,383,0.202,0.356,26.73,-0.165,-1.49,1,Combo,17,1971.35,0,154.5,0.61,0.8,0.857,10,2,12.8,73.3,0,Ninguno,Digital,Proveedor directo,C,251.6,21.4,0.059,11,45,1,3.8,-0.011,Baja,30.2,0
SKU-0492,TDA-053,2025-01-01,Oriente,Pucallpa,Ate,Supermercado,Moderno,Descuento,Jovenes,Bebidas,Jugos,Marca_B,Proveedor_Local,Temporal,6.94,6.94,5.97,0.14,0.0,44,33,24,8.9,29,148,1027.12,2,3.36,37,181,0.22,0,1,2762,901,0.326,0.144,6.02,0.153,-0.35,0,Sin promo,0,0.0,0,106.9,0.72,0.916,0.913,3,2,30.3,117.8,0,Ninguno,Digital,CD Central,E,830.6,115.2,0.011,6,30,1,5.0,0.44,Media,27.5,0
SKU-0200,TDA-056,2025-02-07,Centro,Ica,Centro,Ecommerce,Online,Medio valor,Premium,Cuidado Personal,Desodorante,Marca_A,Proveedor_Pacifico,Activo,41.45,41.45,31.5,0.24,0.0,4,10,4,2.4,15,49,2031.05,1,12.25,13,50,0.02,2,4,1535,324,0.211,0.111,38.09,0.088,-0.46,0,Sin promo,0,0.0,0,65.7,0.58,0.886,0.873,5,14,20.7,176.4,0,Ninguno,TV,CD Central,C,222.3,28.5,0.027,605,730,2,4.0,0.574,Baja,76.7,1
SKU-0201,TDA-216,2025-01-27,Sur,Tacna,Surco,Bodega,Mayorista,Descuento,Jovenes,Lacteos,Yogurt,Marca B,Proveedor_Norte,Activo,6.36,6.36,3.82,0.4,0.0,19,16,0,11.9,14,48,305.28,1,2.53,16,56,0.17,0,4,1644,380,0.231,0.285,5.99,0.062,-1.91,0,Sin promo,0,0.0,0,48.7,0.86,0.85,0.945,3,2,19.0,174.9,0,Concierto,CRM,Proveedor directo,C,482.7,89.7,0.044,18,30,0,4.3,-0.326,Alta,32.7,0
SKU-0148,TDA-197,2025-11-25,Lima,Callao,Surco,Ecommerce,Online,Descuento,Ahorro,Mascotas,Arena,Marca_C,Proveedor_Local,Activo,57.3,57.3,30.94,0.46,0.0,6,6,11,6.0,7,27,1547.1,0,4.5,6,28,0.04,1,5,3062,946,0.309,0.194,63.95,-0.104,-1.73,0,Sin promo,0,0.0,0,143.8,0.95,0.91,0.951,1,6,26.6,96.8,0,Concierto,Ninguna,Proveedor directo,C,192.7,56.8,0.039,128,180,1,4.5,0.607,Media,45.2,0
SKU-0644,TDA-013,2025-07-13,Centro,Huancayo,Comas,Hipermercado,Tradicional,Bajo valor,Jovenes,Abarrotes,Fideos,Marca_E,Proveedor_Andes,Activo,7.72,7.18,4.81,0.33,0.07,69,30,18,17.2,23,120,861.6,1,1.74,38,144,0.2,0,0,4839,1985,0.41,0.17,7.8,-0.079,-0.56,1,2x1,14,1612.59,0,31.9,0.8,0.727,0.971,1,8,29.5,196.6,0,Ninguno,Digital,Proveedor directo,E,267.7,114.5,0.013,15,120,0,4.6,0.264,Media,21.9,0
SKU-0676,TDA-179,2025-03-10,Norte,Piura,Centro,Cash&Carry,Moderno,Descuento,Mascotas,Snacks,Galletas,Marca_D,Proveedor_Norte,Activo,9.43,6.51,3.52,0.46,0.31,34,29,0,6.9,38,147,956.97,4,4.32,39,145,0.01,0,2,2847,1331,0.468,0.207,8.7,-0.252,-0.84,1,Descuento,9,4393.85,0,57.0,0.5,0.868,0.766,11,3,22.7,85.5,0,Ninguno,Ninguna,CD Regional,B,284.3,93.1,0.021,5,30,0,4.1,0.541,Alta,51.4,1
SKU-0054,TDA-116,2025-07-10,Norte,Chiclayo,Surco,Bodega,Tradicional,Alto valor,Oficinas,Snacks,Galletas,Marca_Propia,Proveedor_Local,Nuevo,2.42,2.42,1.67,0.31,0.0,38,13,0,27.1,10,42,101.64,1,1.11,11,44,0.05,0,2,2535,462,0.182,0.064,2.93,-0.174,-1.31,0,Sin promo,0,0.0,1,52.2,0.53,0.811,0.903,8,11,16.9,219.3,0,Ninguno,Influencers,Proveedor directo,C,702.4,75.3,0.077,42,60,0,3.5,-0.036,Baja,7.8,0
SKU-0230,TDA-077,2025-03-19,Lima,Lima,San Isidro,Bodega,Mayorista,Alto valor,Jovenes,Cuidado Personal,Desodorante,Marca_C,Proveedor_Global,Activo,22.05,22.05,11.91,0.46,0.0,10,4,16,10.0,4,16,352.8,0,1.6,4,17,0.06,1,3,1029,314,0.305,0.267,26.52,-0.169,-0.47,0,Sin promo,0,0.0,0,155.4,0.63,0.842,0.8,1,13,12.6,65.2,0,Ninguno,Digital,CD Central,C,608.8,70.6,0.011,14,30,2,3.7,-0.092,Baja,24.0,0
SKU-0894,TDA-078,2025-07-15,Oriente,Pucallpa,Comas,Supermercado,Moderno,Bajo valor,Familias,Abarrotes,Aceite,Marca_E,Proveedor_Global,Activo,34.8,34.8,19.84,0.43,0.0,,14,0,7.4,10,53,1844.4,1,4.08,15,53,0.0,0,0,1513,662,0.438,0.255,39.26,-0.114,-1.57,0,Sin promo,0,0.0,0,66.2,0.71,0.88,0.847,9,12,24.6,33.4,0,Ninguno,TV,CD Regional,A,521.3,18.7,0.03,12,45,0,4.1,0.562,Baja,48.3,1
SKU-0211,TDA-092,2025-09-21,Centro,Ica,Centro,Ecommerce,Online,Conveniencia,Familias,Abarrotes,Aceite,Marca_C,Proveedor_Andes,Activo,11.12,8.34,6.59,0.21,0.25,38,21,8,9.6,22,119,992.46,2,3.13,25,122,0.03,0,3,2892,1294,0.447,0.318,9.85,-0.153,-0.33,1,2x1,7,4185.17,0,67.5,0.69,0.895,0.925,12,4,24.8,193.6,0,Ninguno,CRM,CD Regional,D,404.7,31.5,0.056,49,60,2,4.8,0.094,Alta,36.7,0
SKU-0883,TDA-171,2025-02-08,Lima,Lima,Centro,Hipermercado,Mayorista,Conveniencia,Oficinas,Limpieza,Lavavajilla,Marca_D,Proveedor_Norte,Activo,22.44,22.44,17.73,0.21,0.0,1,15,28,0.6,12,53,1189.32,1,53.0,17,59,0.11,2,5,4446,1751,0.394,0.268,23.95,-0.063,-1.01,0,Sin promo,0,0.0,1,173.4,0.84,0.964,0.775,6,6,26.7,20.7,0,Campana escolar,Digital,Proveedor directo,E,165.0,73.4,0.043,123,180,0,4.5,-0.007,Media,74.4,1
SKU-0574,TDA-153,2025-12-10,Lima,Callao,San Isidro,Bodega,Moderno,Alto valor,Premium,Limpieza,Lavavajilla,Marca_A,Proveedor_Norte,Activo,10.85,8.57,4.71,0.45,0.21,26,28,4,10.4,15,75,642.75,1,2.88,25,84,0.12,0,0,2032,625,0.308,0.256,11.45,-0.252,-0.68,1,2x1,14,3254.71,1,172.9,0.59,0.888,0.78,12,11,22.6,12.8,0,Fiesta local,CRM,Proveedor directo,C,169.1,46.4,0.05,301,730,2,2.9,0.133,Media,66.4,1
